Title,Address,District,PostingDate,PostType,Price,Area,Direction,Bedrooms,Bathrooms,Floors,Width_meters,Legal,Interior,Entrancewidth,Area_m2,Price_ty,Bedrooms_n,Bathrooms_n,Floors_n,PropertyType,Legal_cat,Interior_cat,Direction_cat,Price_per_m2,log_Price,log_Area
"Bán căn hộ 98m2 B17 Sài Đồng full nội thất 3PN 2wc, trung tâm quận, giá 42tr/m2 LH: 0902 132 ***","Dự án Sài Đồng, Phường Sài Đồng, Long Biên, Hà Nội",Long Biên,20/12/2024,Căn hộ chung cư tại Khu đô thị Sài Đồng,42 triệu/m²,98 m²,Đông - Nam,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ.,0,98.0,4.116,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Đông - Nam,42.0,1.414881817971803,4.584967478670572
"Chính chủ cần bán căn hộ 4PN/148m2/10.3 tỷ, full nội thất, view Hồ Tây, cam kết giá tốt nhất","Dự án Udic Westlake, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội",Tây Hồ,14/12/2024,Căn hộ chung cư tại Udic Westlake,"10,3 tỷ",148 m²,0,4 phòng,2 phòng,0,0,Hợp đồng mua bán,Đầy đủ,0,148.0,10.3,4.0,2.0,1.0,Căn hộ chung cư,HĐMB,Đầy đủ/Cao cấp,Chưa rõ,69.5945945945946,2.33214389523559,4.997212273764115
"Bán nhà mới đẹp, thang máy, lô góc, gần phố Hạ Yên Quyết, Yên Hoà, Nguyễn Khang 50m2x6T, nội thất","Đường Hạ Yên Quyết, Phường Yên Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,20/12/2024,Nhà riêng tại đường Hạ Yên Quyết,"9,4 tỷ",50 m²,0,0,0,6 tầng,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,50.0,9.4,4.0,4.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,188.0,2.2407096892759584,3.912023005428146
"Siêu phẩm liền kề lô góc Vạn Phúc, Hà Đông, kinh doanh, văn phòng, ô tô tránh. Nhìn Him Lam","Dự án Vạn Phúc - Simco Sông Đà, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",Hà Đông,20/12/2024,"Nhà biệt thự, liền kề tại Tiểu khu đô thị mới Vạn Phúc","18,5 tỷ",55 m²,Đông - Nam,4 phòng,4 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,Đầy đủ,20 m,55.0,18.5,4.0,4.0,5.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Đông - Nam,336.3636363636364,2.917770732084279,4.007333185232471
"Chính chủ bán căn góc 3PN sàn 109,1m2 Vinsmart City 5,25 tỷ full nội thất view thoáng","Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,20/12/2024,Căn hộ chung cư tại The Sapphire-Vinhomes Smart City,"5,25 tỷ","109,1 m²",0,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,109.1,5.25,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,48.120989917506876,1.6582280766035324,4.692264892839025
Nhà đẹp - lô góc - đường thông - cách phố,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",Hoàng Mai,20/12/2024,Nhà riêng tại đường Hoàng Mai,"7,9 tỷ",30 m²,0,3 phòng,4 phòng,5 tầng,0,0,0,0,30.0,7.9,3.0,4.0,5.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,263.3333333333333,2.066862759472976,3.4011973816621555
"Hiếm! Bán gấp nhà mặt phố Chùa Bộc mặt tiền cực đẹp 7m, kinh doanh sầm uất","Phố Chùa Bộc, Phường Quang Trung, Đống Đa, Hà Nội",Đống Đa,19/12/2024,Nhà mặt phố tại phố Chùa Bộc,17 tỷ,"26,3 m²",0,0,0,0,7 m,Sổ đỏ/ Sổ hồng,0,0,26.3,17.0,5.0,5.0,5.0,Nhà mặt phố,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,646.3878326996197,2.833213344056216,3.269568939183719
"CC cần tiền bán nhà khu ĐT Thanh Hà, Hà Đông, HN. 100m2 MT 6m 6T thang máy, giá 18,5 tỷ, KD sầm uất","Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội",Hà Đông,20/12/2024,"Nhà biệt thự, liền kề tại Khu đô thị Thanh Hà Mường Thanh","18,5 tỷ",100 m²,0,0,0,7 tầng,6 m,Sổ đỏ/ Sổ hồng,0,45 m,100.0,18.5,5.0,5.0,7.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,185.0,2.917770732084279,4.605170185988092
"Bán căn hộ 2PN 2VS full nội thất đầy đủ ở ngay, sổ đỏ sẵn giao dịch tòa T4 Thăng Long Capital","Dự án Thăng Long Capital, Xã An Khánh, Hoài Đức, Hà Nội",Hoài Đức,16/12/2024,Căn hộ chung cư tại Thăng Long Capital,"3,4 tỷ",70 m²,Bắc,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,70.0,3.4,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Bắc,48.57142857142857,1.2237754316221157,4.248495242049359
"Bán nhà 6 tầng diện tích 95m2 mặt tiền 7m, cầu thang máy, khu phố Tứ Liên, Tây Hồ, Hà Nội","Đường Tứ Liên, Phường Tứ Liên, Tây Hồ, Hà Nội",Tây Hồ,14/12/2024,Nhà riêng tại đường Tứ Liên,"23,5 tỷ",95 m²,Đông - Nam,6 phòng,6 phòng,6 tầng,7 m,Sổ đỏ/ Sổ hồng,0,3 m,95.0,23.5,6.0,6.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Đông - Nam,247.3684210526316,3.1570004211501135,4.553876891600541
"Gia đình chuyển lên căn 3N cần bán căn 1N + full đồ giá 2,5 tỷ tầng trung đẹp hướng mát","Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,20/12/2024,Căn hộ chung cư tại The Sapphire-Vinhomes Smart City,"2,5 tỷ","46,5 m²",0,2 phòng,1 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,46.5,2.5,2.0,1.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,53.763440860215056,0.9162907318741551,3.8394523125933104
"Bán nhà 5 tầng diện tích 60m2 mặt tiền 4.5m khu phố Tứ Liên, Tây Hồ, Hà Nội: 0981 222 ***","Đường Tứ Liên, Phường Tứ Liên, Tây Hồ, Hà Nội",Tây Hồ,14/12/2024,Nhà riêng tại đường Tứ Liên,"14,8 tỷ",60 m²,Đông - Nam,5 phòng,5 phòng,5 tầng,"4,5 m",Sổ đỏ/ Sổ hồng,0,6 m,60.0,14.8,5.0,5.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Đông - Nam,246.66666666666666,2.6946271807700692,4.0943445622221
"Trung tâm quận - giáp ranh Q. Hai Bà Trưng - Ngay Vành Đai 2 & 2,5 - gần Times City - nhà mới ở nga","Đường Tam Trinh, Phường Yên Sở, Hoàng Mai, Hà Nội",Hoàng Mai,20/12/2024,Nhà riêng tại đường Tam Trinh,"5,6 tỷ",35 m²,0,0,0,5 tầng,"6,5 m",0,0,0,35.0,5.6,4.0,4.0,5.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,160.0,1.7227665977411035,3.5553480614894135
Chính chủ cần tiền bán gấp nhà ngõ Nguyễn Trãi - Thanh Xuân - Hà Nội trước tết. DT 73m x 5T. 13 tỷ5,"Đường Nguyễn Trãi, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,20/12/2024,Nhà riêng tại đường Nguyễn Trãi,"13,5 tỷ",73 m²,0,4 phòng,0,5 tầng,0,Sổ đỏ/sổ hồng.,"Nhà full 5 điều hoà mát rượi, phòng bếp full đồ, phòng khách tủ kệ, sofa.",0,73.0,13.5,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,184.93150684931507,2.6026896854443837,4.290459441148391
"Nhà đẹp đón Tết, rước lộc đầy nhà bán gấp căn 56m2 Hưng Thịnh Hà Đông","Khu nhà ở Hưng Thịnh, Kiến Hưng, Hà Đông, Hà Nội",Hà Đông,20/12/2024,Căn hộ chung cư tại Khu nhà ở Hưng Thịnh,"2,36 tỷ",56 m²,Đông - Bắc,2 phòng,1 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,56.0,2.36,2.0,1.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Đông - Bắc,42.142857142857146,0.8586616190375187,4.02535169073515
Cần bán căn hộ 3PN - 2VS 106m2 dự án The Nelson 29 Láng Hạ. Full nội thất cao cấp. LH: 0777 321 ***,"The Nelson Private Residences, 29, Phố Láng Hạ, Phường Thành Công, Ba Đình, Hà Nội",Ba Đình,20/12/2024,Căn hộ chung cư tại The Nelson Private Residences,14 tỷ,106 m²,0,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,0,0,106.0,14.0,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,132.0754716981132,2.6390573296152584,4.663439094112067
"Chính chủ cần Bán gấp nhà riêng, mặt ngõ đường 800A, Nghĩa Đô, Cầu Giấy, Hà Nội, 14.5 tỷ, 65m2","Đường 800A, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Cầu Giấy,20/12/2024,Nhà riêng tại đường 800A,"14,5 tỷ",60 m²,0,4 phòng,4 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,60.0,14.5,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,241.66666666666666,2.6741486494265287,4.0943445622221
"Biệt Thự Liền Kề Chỉ 29 Tỷ DTXD 372m2, KĐT xịn sò, dự án 5*, view triệu đô, gần Phố Cổ Hoàn Kiếm","Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Đông Anh,12/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Cổ Loa","29,24 tỷ",96 m²,Đông - Nam,5 phòng,5 phòng,5 tầng,6 m,Sổ đỏ/ Sổ hồng,Cơ bản,20 m,96.0,29.24,5.0,5.0,5.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Cơ bản,Đông - Nam,304.5833333333333,3.3755376348815775,4.564348191467836
"Bán nhà Đỗ Nhuận, Xuân Đỉnh, ngay Khu đô thị Ngoại Giao Đoàn 5.9 tỷ 35 m2x5 tầng xây mới","Phố Đỗ Nhuận, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,13/12/2024,Nhà riêng tại phố Đỗ Nhuận,"5,9 tỷ",35 m²,0,3 phòng,3 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,35.0,5.9,3.0,3.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,168.57142857142858,1.7749523509116738,3.5553480614894135
Căn hộ 1N đẹp giá tốt nhất dự án Legacy Allpha Valley,"Dự án Legacy Alpha Valley, Đường Đại lộ Thăng Long, Xã Thạch Hòa, Thạch Thất, Hà Nội",Thạch Thất,20/12/2024,Căn hộ chung cư tại Legacy Alpha Valley,"1,58 tỷ",37 m²,Nam,1 phòng,1 phòng,0,0,Hợp đồng mua bán,Cơ bản,0,37.0,1.58,1.0,1.0,1.0,Căn hộ chung cư,HĐMB,Cơ bản,Nam,42.7027027027027,0.4574248470388755,3.6109179126442243
"Chuyển công tác bán nhanh căn góc đẹp 3PN 108m2 tầng trung ban công ĐN, rẻ hơn thị trường 320tr","Hinode City, Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,16/12/2024,Căn hộ chung cư tại Hinode City,"8,86 tỷ",108 m²,0,3 phòng,3 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất cao cấp,0,108.0,8.86,3.0,3.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,82.03703703703704,2.1815467646169897,4.68213122712422
"Bán nhà Phạm Văn Đồng, Xuân Đỉnh, Bắc Từ Liêm Khu CV Hòa Bình 5.9 tỷ 35m2x5 tầng xây mới","Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,13/12/2024,Nhà riêng tại đường Phạm Văn Đồng,"5,9 tỷ",36 m²,0,3 phòng,3 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,36.0,5.9,3.0,3.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,163.88888888888889,1.7749523509116738,3.58351893845611
"Cần bán gấp căn liền kề Mon City, HD Mon, Hàm Nghi, Nam Từ Liêm, DT 96m2 x 6 tầng, thiện trí bán","Dự án Mon City - Hải Đăng City, Đường Hàm Nghi, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,20/12/2024,"Nhà biệt thự, liền kề tại Mon City",38 tỷ,96 m²,0,6 phòng,6 phòng,6 tầng,6 m,Sổ đỏ/ Sổ hồng,Cơ bản,20 m,96.0,38.0,6.0,6.0,6.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,395.8333333333333,3.6375861597263857,4.564348191467836
Bán toà căn hộ phố Triều Khúc siêu dòng tiền 35 căn hộ cao cấp 103m2 x 9T 9m MT giá 27 tỷ,"Đường Triều Khúc, Xã Tân Triều, Thanh Trì, Hà Nội",Thanh Trì,20/12/2024,Nhà riêng tại đường Triều Khúc,27 tỷ,103 m²,0,0,0,9 tầng,9 m,0,0,0,103.0,27.0,4.0,4.0,9.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,262.13592233009706,3.295836866004329,4.634728988229636
"Chủ bán gấp biệt thự KĐT Xuân Phương, 126m2,5 tầng, xây thô, mặt tiền 10m, kết nối Văn Tiến Dũng","Dự án Xuân Phương Tasco, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,18/12/2024,"Nhà biệt thự, liền kề tại Xuân Phương Tasco",24 tỷ,126 m²,0,0,0,5 tầng,10 m,- Pháp lý: Sổ đỏ chính chủ sẵn giao dịch.,0,0,126.0,24.0,5.0,5.0,5.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,190.47619047619048,3.1780538303479458,4.836281906951478
"Bán PL VIP Lê Trọng Tấn, vị trí đẹp vài bước ra phố, vỉa hè ô tô tránh, 50m x 5T, MT 4m, giá hợp lý","Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội",Thanh Xuân,19/12/2024,Nhà riêng tại đường Lê Trọng Tấn,"17,95 tỷ",50 m²,0,6 phòng,4 phòng,5 tầng,4 m,Sổ đỏ/ Sổ hồng,0,10 m,50.0,17.95,6.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,359.0,2.8875901149342877,3.912023005428146
"Cần bán nhà riêng giá 7,8 tỷ VND tại đường Văn Cao, Hà Nội, 5 tầng thang dân xây ở luôn","Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội",Ba Đình,13/12/2024,Nhà riêng tại đường Văn Cao,"7,8 tỷ",38 m²,0,3 phòng,4 phòng,5 tầng,5 m,Sổ đỏ/ Sổ hồng,Cơ bản,0,38.0,7.8,3.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,205.26315789473685,2.0541237336955462,3.6375861597263857
Siêu phẩm Hoàng Mai nhà đẹp tặng full nội thất thiết kế hiện đại - công năng đầy đủ full tiện ích,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",Hoàng Mai,20/12/2024,Nhà riêng tại đường Hoàng Mai,"4,8 tỷ","39,9 m²",0,0,0,0,"3,1 m",0,0,0,39.9,4.8,4.0,4.0,5.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,120.30075187969925,1.5686159179138452,3.686376323895818
"Chính chủ cần bán căn hộ 2 phòng ngủ giá chỉ từ 7 tỷ tại Sun Ancora Residence, số 3 Lương Yên","Sun Grand City Ancora Residence, số 3, Đường Lương Yên, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,17/12/2024,Căn hộ chung cư tại Sun Grand City Ancora Residence,"7,8 tỷ",98 m²,0,2 phòng,2 phòng,0,0,Đã có sổ đỏ.,Đầy đủ.,0,98.0,7.8,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,79.59183673469387,2.0541237336955462,4.584967478670572
"Bán lỗ căn hộ 3PN 102m2 CC Mỹ Đình Plaza 2, full nội thất, nhà giữ gìn sạch đẹp","Dự án Mỹ Đình Plaza 2, Đường Nguyễn Hoàng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,13/12/2024,Căn hộ chung cư tại Mỹ Đình Plaza 2,"6,5 tỷ",102 m²,0,3 phòng,2 phòng,0,0,"- Sổ đỏ chính chủ, giao dịch ngay.","Đầy đủ - Nhà full nội thất, chỉ việc xách vali về ở.",0,102.0,6.5,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,63.72549019607843,1.8718021769015913,4.624972813284271
"Bán nhà mới Đội Cấn 36m2 x 4 tầng, giá 7,15 tỷ full nội thất LH Tiến Đạt 0987 396 ***","Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",Ba Đình,13/12/2024,Nhà riêng tại đường Đội Cấn,"7,15 tỷ",36 m²,0,4 phòng,3 phòng,4 tầng,36 m,Sổ đỏ/ Sổ hồng,Đầy đủ,2 m,36.0,7.15,4.0,3.0,4.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,198.61111111111111,1.9671123567059163,3.58351893845611
"Bán nhà đẹp tại phố Kim Mã, 6,35 tỷ VND, 35m2, 5 tầng full nội thất ỏ ngay.","Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội",Ba Đình,16/12/2024,Nhà riêng tại phố Kim Mã,"6,35 tỷ",35 m²,0,3 phòng,4 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,Đầy đủ,22 m,35.0,6.35,3.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,181.42857142857142,1.8484548129046001,3.5553480614894135
Bán toà căn hộ dòng tiền hoa hậu phố Mễ Trì Thượng ô tô tránh 74m2 x 8T 5.8m MT giá 22.7 tỷ,"Đường Mễ Trì Thượng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,20/12/2024,Nhà riêng tại đường Mễ Trì Thượng,"22,7 tỷ",74 m²,0,0,0,8 tầng,0,0,0,0,74.0,22.7,4.0,4.0,8.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,306.7567567567568,3.122364924487357,4.30406509320417
"Mặt ngõ Tây Sơn, 50m2*7T* MT 4m, thang máy, ô tô tránh, KD sầm uất, 20.8 tỷ","Đường Tây Sơn, Phường Trung Liệt, Đống Đa, Hà Nội",Đống Đa,20/12/2024,Nhà riêng tại đường Tây Sơn,"20,8 tỷ",50 m²,0,0,0,7 tầng,4 m,Sổ đỏ/ Sổ hồng,Đầy đủ,0,50.0,20.8,4.0,4.0,7.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,416.0,3.0349529867072724,3.912023005428146
"Siêu phẩm duy nhất tại Lai Xá, Hoài Đức bán gấp nhà 6 tầng thang máy, gần phố, 4 chỗ đỗ, chỉ 5.x tỷ","Đường Lai Xá, Xã Kim Chung, Hoài Đức, Hà Nội",Hoài Đức,20/12/2024,Nhà riêng tại đường Lai Xá,"5,5 tỷ",38 m²,0,5 phòng,5 phòng,6 tầng,"3,8 m",Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,38.0,5.5,5.0,5.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,144.73684210526315,1.7047480922384253,3.6375861597263857
"Chuyển nhà cần bán gấp 2 căn, 2 phòng ngủ giá cực hữu nghị, view đẹp hướng mát","Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,20/12/2024,Căn hộ chung cư tại Vinhomes D'Capitale,"8,3 tỷ",93 m²,0,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,93.0,8.3,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,89.24731182795699,2.1162555148025524,4.532599493153256
Bán nhà Hoàng Hoa Thám Ba Đình lô góc mặt ngõ kinh doanh thông số vàng giá đầu tư,"Đường Hoàng Hoa Thám, Phường Liễu Giai, Ba Đình, Hà Nội",Ba Đình,20/12/2024,Nhà riêng tại đường Hoàng Hoa Thám,"9,2 tỷ",58 m²,0,4 phòng,3 phòng,3 tầng,"4,8 m",Sổ đỏ/ Sổ hồng,Cơ bản,3 m,58.0,9.2,4.0,3.0,3.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,158.6206896551724,2.2192034840549946,4.060443010546419
"Bán gấp biệt thự Hoàng Văn Thụ, view thoáng, lô góc, 106m2 x 5T, giá siêu hiếm","Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",Hoàng Mai,20/12/2024,"Nhà biệt thự, liền kề tại phường Hoàng Văn Thụ","29,5 tỷ",106 m²,0,6 phòng,5 phòng,5 tầng,8 m,Sổ đỏ/ Sổ hồng,Đầy đủ,10 m,106.0,29.5,6.0,5.0,5.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,278.3018867924528,3.3843902633457743,4.663439094112067
"27m2*5T*4.88 tỷ, Ngã 4 Lò Đúc, Trần Khát Chân, Kim Ngưu, HBT, Hà Nội, 0985 818 ***","Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,20/12/2024,Nhà riêng tại đường Kim Ngưu,"4,88 tỷ",27 m²,Nam,3 phòng,4 phòng,5 tầng,3 m,Sổ đỏ/ Sổ hồng,0,3 m,27.0,4.88,3.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Nam,180.74074074074073,1.5851452198650557,3.295836866004329
Căn góc 3N 142.8m2 tầng trung toà HPC 105 Tố Hữu,"Dự án HPC Landmark 105, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Hà Đông,20/12/2024,Căn hộ chung cư tại HPC Landmark 105,"7,1 tỷ","142,8 m²",Đông,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng.,Đầy đủ,0,142.8,7.1,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Đông,49.71988795518207,1.9600947840472698,4.9614450499054845
"Nhà lô góc, ô tô đỗ cửa, ngõ rộng mênh mông, hàng xóm Times City","Đường Đông Thiên, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",Hoàng Mai,20/12/2024,Nhà riêng tại đường Đông Thiên,"4,85 tỷ",28 m²,0,4 phòng,4 phòng,5 tầng,"3,2 m",Sổ đỏ/ Sổ hồng,0,7 m,28.0,4.85,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,173.21428571428572,1.5789787049493917,3.332204510175204
"Siêu phẩm mặt phố, gara ô tô, 5 tầng An Dương Vương, Tây Hồ 50m2 giá 14 tỷ","Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",Tây Hồ,20/12/2024,Nhà mặt phố tại đường An Dương Vương,14 tỷ,50 m²,0,4 phòng,5 phòng,6 tầng,5 m,Sổ đỏ/ Sổ hồng,0,0,50.0,14.0,4.0,5.0,6.0,Nhà mặt phố,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,280.0,2.6390573296152584,3.912023005428146
"Bán nhà xây mới thang máy Văn Cao Ba Đình, 48m2x6T, 12.9 tỷ oto đỗ cửa cực đẹp gần phố","Đường Văn Cao, Phường Cống Vị, Ba Đình, Hà Nội",Ba Đình,16/12/2024,Nhà riêng tại đường Văn Cao,"12,9 tỷ",48 m²,0,3 phòng,4 phòng,6 tầng,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,48.0,12.9,3.0,4.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,268.75,2.5572273113676265,3.871201010907891
"Cần bán nhà mới phố Đội Cấn, Ba Đình, Hà Nội 32m2, 5 tầng, giá 6.2 tỷ","Đường Đội Cấn, Phường Cống Vị, Ba Đình, Hà Nội",Ba Đình,20/12/2024,Nhà riêng tại đường Đội Cấn,"6,2 tỷ",32 m²,0,3 phòng,4 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,32.0,6.2,3.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,193.75,1.824549292051046,3.4657359027997265
"Hot! Nguyễn Khang, Yên Hòa diện tích 50m2x6tầng thang máy MT 5m. Giá 9,3 tỷ. Thông sàn cách phố 30m","Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,13/12/2024,Nhà riêng tại đường Nguyễn Khang,"9,3 tỷ",50 m²,0,0,0,6 tầng,5 m,Sổ đỏ,Chủ tặng toàn bộ nội thất sang sịn mịn.,0,50.0,9.3,4.0,4.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Khác,Chưa rõ,186.0,2.2300144001592104,3.912023005428146
"Bán nhà phố Ngọc Khánh, DT 40m2 x 4 tầng giá 8.5 tỷ","Phố Ngọc Khánh, Phường Ngọc Khánh, Ba Đình, Hà Nội",Ba Đình,20/12/2024,Nhà riêng tại phố Ngọc Khánh,"8,5 tỷ",40 m²,0,4 phòng,3 phòng,4 tầng,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,40.0,8.5,4.0,3.0,4.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,212.5,2.1400661634962708,3.6888794541139363
